117,15,1,1,1,2
117,16,2,2,1,2
117,17,4,1,2,3
117,18,999,999,999,999
118,1,2,2,1,1
118,2,2,1,2,1
118,3,1,1,1,1
118,4,1,1,1,1
118,5,1,1,1,1
118,6,1,2,1,4
118,7,1,1,1,1
118,8,1,1,1,1
118,9,1,1,1,1
118,10,1,2,1,1
118,11,1,1,1,1
118,12,1,2,1,1
118,13,1,1,1,1
118,14,1,1,1,3
118,15,1,2,1,1
118,16,1,1,1,1
118,17,1,1,1,1
118,18,1,1,1,1
120,1,2,4,4,4
120,2,2,3,1,5
120,3,2,5,1,6
120,4,2,4,1,3
120,5,2,2,2,4
120,6,2,4,2,4
120,7,2,4,2,3
120,8,999,999,999,999
120,9,2,2,2,4
120,10,1,4,2,4
120,11,3,4,2,2
120,12,3,5,3,5
120,13,2,3,2,4
120,14,3,1,2,3
120,15,2,2,2,4
120,16,3,4,2,4
120,17,2,3,2,4
120,18,999,999,999,999
121,1,7,9,5,7
121,2,7,9,6,7
121,3,999,999,999,999
121,4,999,999,999,999
121,5,5,5,7,3
121,6,3,6,3,3
121,7,999,999,999,999
121,8,5,6,3,3
121,9,5,6,5,1
121,10,4,6,1,3
121,11,7,6,1,1
121,12,2,1,3,3
121,13,1,1,1,1
121,14,3,4,5,1
121,15,2,1,6,1
121,16,1,1,2,1
121,17,999,999,999,999
121,18,2,2,1,2
122,1,1,1,1,1
122,2,1,1,1,1
122,3,1,5,1,1
122,4,1,1,1,1
122,5,1,1,1,1
122,6,1,1,1,1
122,7,1,1,1,1
122,8,1,1,1,1
122,9,999,999,999,999
122,10,1,1,1,6
122,11,5,6,1,1
122,12,1,1,1,1
122,13,1,1,1,1
122,14,1,1,1,1
122,15,1,4,1,2
122,16,5,2,1,2
122,17,1,1,1,1
122,18,1,2,1,1
123,1,999,999,999,999
123,2,1,2,1,1
123,3,1,1,1,1
123,4,1,1,1,1
123,5,7,7,1,5
123,6,5,7,1,2
123,7,999,999,999,999
123,8,1,1,1,1
123,9,1,6,1,1
123,10,1,1,1,1
123,11,1,1,1,1
123,12,999,999,999,999
123,13,999,999,999,999
123,14,1,1,1,1
123,15,1,1,1,1
123,16,999,999,999,999
123,17,999,999,999,999
123,18,1,1,1,1
124,1,1,1,1,1
124,2,1,1,1,1
124,3,1,1,1,1
124,4,1,1,1,1
124,5,999,999,999,999
124,6,1,1,1,1
124,7,1,1,1,1
124,8,1,1,1,1
124,9,999,999,999,999
124,10,1,1,1,1
124,11,1,1,1,1
124,12,1,1,1,1
124,13,999,999,999,999
124,14,1,1,1,1
124,15,1,1,1,1
124,16,999,999,999,999
124,17,999,999,999,999
124,18,1,1,1,1
126,1,1,1,1,1
126,2,1,1,4,3
126,3,1,1,1,1
126,4,1,1,1,1
126,5,1,1,1,1
126,6,1,1,1,1
126,7,999,999,999,999
126,8,1,2,1,1
126,9,1,1,1,1
126,10,2,1,1,1
126,11,1,1,1,1
126,12,1,1,1,1
126,13,1,1,1,1
126,14,1,1,1,1
126,15,1,1,1,1
126,16,1,1,1,1
126,17,1,1,1,1
126,18,1,1,1,1
127,1,999,999,999,999
127,2,1,1,1,3
127,3,1,1,1,1
127,4,1,1,1,4
127,5,1,1,1,1
127,6,1,1,1,1
127,7,1,1,1,4
127,8,3,4,1,4
127,9,1,1,1,6
127,10,1,1,1,1
127,11,1,1,1,1
127,12,1,1,9,5
127,13,999,999,999,999
127,14,4,4,1,3
127,15,999,999,999,999
127,16,1,1,1,1
127,17,1,1,1,1
127,18,1,1,1,1
128,1,2,3,4,3
128,2,1,1,1,1
128,3,999,999,999,999
128,4,4,1,2,4
128,5,2,1,1,1
128,6,6,1,1,1
128,7,999,999,999,999
128,8,1,1,1,1
128,9,1,5,1,1
128,10,1,2,1,1
128,11,1,2,2,2
128,12,999,999,999,999
128,13,2,1,3,4
128,14,999,999,999,999
128,15,999,999,999,999
128,16,1,1,1,1
128,17,999,999,999,999
128,18,999,999,999,999
130,1,1,1,1,1
130,2,1,1,1,6
130,3,1,1,1,6
130,4,1,1,1,1
130,5,1,2,1,7
130,6,2,3,1,5
130,7,1,1,1,3
130,8,2,3,1,7
130,9,1,1,1,5
130,10,1,1,4,1
130,11,1,1,1,4
130,12,1,3,1,1
130,13,1,1,4,3
130,14,2,3,1,5
130,15,1,1,1,2
130,16,1,1,1,4
130,17,999,999,999,999
130,18,999,999,999,999
132,1,6,1,3,1
132,2,999,999,999,999
132,3,2,2,2,2
132,4,2,2,5,3
132,5,1,1,2,3
132,6,4,3,4,4
132,7,2,6,3,5
132,8,3,3,5,4
132,9,5,4,5,6
132,10,7,7,5,5
132,11,6,3,3,3
132,12,3,3,5,5
132,13,4,2,3,4
132,14,3,2,4,4
132,15,3,3,4,3
132,16,3,3,3,3
132,17,3,4,4,4
132,18,5,3,6,3
133,1,1,1,3,3
133,2,1,1,2,1
133,3,1,1,3,2
133,4,1,1,1,3
133,5,999,999,999,999
133,6,999,999,999,999
133,7,1,1,1,2
133,8,1,1,1,2
133,9,1,1,3,3
133,10,2,1,2,4
133,11,1,1,4,4
133,12,1,2,1,4
133,13,1,1,3,4
133,14,1,2,1,3
133,15,1,1,3,5
133,16,2,2,2,4
133,17,2,1,4,3
133,18,2,1,2,5
134,1,1,1,1,1
134,2,1,1,1,1
134,3,1,1,1,1
134,4,1,1,1,1
134,5,1,1,2,1
134,6,1,1,1,1
134,7,1,1,1,1
134,8,1,1,1,4
134,9,2,1,1,1
134,10,1,1,2,2
134,11,1,1,1,1
134,12,1,1,1,1
134,13,1,1,1,1
134,14,1,1,1,1
134,15,1,1,1,1
134,16,1,1,2,1
134,17,1,1,3,1
134,18,1,1,1,5
135,1,999,999,999,999
135,2,1,1,1,1
135,3,1,1,1,1
135,4,1,3,1,1
135,5,6,4,1,1
135,6,8,1,1,1
135,7,1,1,1,1
135,8,1,1,1,1
135,9,1,4,1,1
135,10,1,1,1,1
135,11,1,1,1,1
135,12,1,1,1,1
135,13,999,999,999,999
135,14,1,1,1,1
135,15,2,2,2,2
135,16,1,1,1,1
135,17,1,1,1,1
135,18,1,1,1,1
136,1,1,4,2,2
136,2,1,2,1,1
136,3,2,5,2,3
136,4,1,1,1,1
136,5,1,1,1,1
136,6,1,2,2,1
136,7,1,2,1,1
136,8,1,1,2,1
136,9,1,2,1,1
136,10,1,1,3,1
136,11,2,2,3,1
136,12,1,2,2,1
136,13,1,1,1,1
136,14,1,2,1,1
136,15,1,1,2,1
136,16,999,999,999,999
136,17,1,2,1,1
136,18,1,2,1,1
137,1,1,1,2,3
137,2,6,6,5,5
137,3,1,1,1,1
137,4,1,1,1,1
137,5,1,1,1,1
137,6,6,6,6,6
137,7,1,5,1,1
137,8,999,999,999,999
137,9,999,999,999,999
137,10,1,5,1,1
137,11,1,4,1,1
137,12,1,1,1,1
137,13,999,999,999,999
137,14,1,1,1,1
137,15,1,5,1,1
137,16,1,1,2,1
137,17,999,999,999,999
137,18,1,1,1,1
138,1,7,8,2,2
138,2,5,2,2,9
138,3,2,3,2,2
138,4,1,1,1,1
138,5,1,3,1,1
138,6,1,1,1,1
138,7,1,1,1,1
138,8,1,1,1,1
138,9,1,1,1,1
138,10,999,999,999,999
138,11,1,1,1,1
138,12,1,2,1,1
138,13,4,1,1,1
138,14,1,1,1,1
138,15,1,1,4,1
138,16,1,1,1,1
138,17,1,1,1,1
138,18,1,1,1,1
139,1,1,1,2,2
139,2,1,2,3,4
139,3,1,2,2,1
139,4,1,1,1,2
139,5,1,1,1,2
139,6,1,1,3,4
139,7,1,1,1,2
139,8,1,1,1,2
139,9,1,1,1,1
139,10,1,1,1,1
139,11,1,1,1,2
139,12,1,1,2,4
139,13,1,3,3,5
139,14,1,2,3,3
139,15,1,1,1,2
139,16,1,1,2,3
139,17,1,1,1,1
139,18,1,2,2,3
140,1,1,1,1,1
140,2,2,1,1,3
140,3,1,2,1,1
140,4,1,1,1,1
140,5,1,4,1,1
140,6,1,1,1,1
140,7,1,1,1,1
140,8,9,9,1,5
140,9,1,1,1,1
140,10,1,1,1,1
140,11,3,4,3,4
140,12,1,1,1,1
140,13,1,1,1,1
140,14,1,1,1,1
140,15,1,1,1,1
140,16,1,1,1,1
140,17,1,1,1,1
140,18,999,999,999,999
201,1,2,1,1,1
201,2,999,999,999,999
201,3,2,1,1,2
201,4,999,999,999,999
201,5,1,1,1,1
201,6,1,1,1,1
201,7,1,1,1,3
201,8,2,2,2,2
201,9,1,1,1,1
201,10,1,2,1,1
201,11,1,1,1,4
201,12,1,1,1,1
201,13,999,999,999,999
201,14,1,1,1,1
201,15,1,1,1,1
201,16,1,2,1,1
201,17,1,1,1,1
201,18,1,1,1,1
203,1,3,6,3,6
203,2,1,3,1,4
203,3,1,2,1,3
203,4,2,2,1,2
203,5,2,4,3,2
203,6,1,1,1,1
203,7,2,1,2,1
203,8,2,1,3,3
203,9,3,3,3,3
203,10,2,1,1,1
203,11,1,3,2,1
203,12,1,2,1,3
203,13,1,2,2,2
203,14,1,2,2,3
203,15,1,2,2,1
203,16,1,2,2,1
203,17,1,3,2,2
203,18,2,2,1,3
205,1,999,999,999,999
205,2,999,999,999,999
205,3,9,5,5,9
205,4,1,1,1,1
205,5,4,7,6,7
205,6,6,5,8,9
205,7,999,999,999,999
205,8,9,7,1,1
205,9,5,4,1,1
205,10,5,2,1,5
205,11,6,8,5,1
205,12,1,1,1,1
205,13,1,4,1,5
205,14,999,999,999,999
205,15,1,1,1,1
205,16,1,1,1,1
205,17,999,999,999,999
205,18,1,1,1,1
206,1,1,3,1,6
206,2,999,999,999,999
206,3,1,1,1,1
206,4,1,1,1,1
206,5,999,999,999,999
206,6,1,1,1,1
206,7,1,2,8,2
206,8,1,1,1,1
206,9,1,3,4,4
206,10,1,1,1,1
206,11,1,1,1,1
206,12,1,1,1,1
206,13,1,1,1,2
206,14,1,1,1,1
206,15,1,1,1,1
206,16,1,1,1,1
206,17,1,1,1,1
206,18,1,1,1,1
209,1,1,1,1,1
209,2,999,999,999,999
209,3,999,999,999,999
209,4,1,1,1,1
209,5,1,1,1,1
209,6,1,1,1,1
209,7,1,1,1,1
209,8,1,1,1,1
209,9,1,1,1,1
209,10,1,1,1,1
209,11,1,1,1,1
209,12,1,1,1,1
209,13,999,999,999,999
209,14,1,1,1,1
209,15,1,1,1,1
209,16,1,1,1,1
209,17,1,1,1,1
209,18,1,1,1,1
210,1,1,1,5,1
210,2,999,999,999,999
210,3,1,1,3,1
210,4,1,1,1,1
210,5,1,3,2,4
210,6,999,999,999,999
210,7,1,1,1,1
210,8,1,1,1,1
210,9,1,1,1,1
210,10,1,1,1,1
210,11,1,1,1,1
210,12,1,1,1,1
210,13,1,5,1,1
210,14,1,1,1,1
210,15,1,1,1,1
210,16,1,5,1,9
210,17,999,999,999,999
210,18,1,1,1,1
211,1,999,999,999,999
211,2,1,1,1,1
211,3,1,1,1,6
211,4,1,1,1,1
211,5,1,1,1,1
211,6,1,1,1,1
211,7,999,999,999,999
211,8,999,999,999,999
211,9,999,999,999,999
211,10,1,1,1,1
211,11,999,999,999,999
211,12,3,1,5,2
211,13,1,1,1,1
211,14,5,1,1,1
211,15,1,1,1,1
211,16,1,1,1,1
211,17,1,1,1,1
211,18,1,2,1,2
212,1,1,1,1,1
212,2,1,1,1,2
212,3,1,1,1,1
212,4,1,1,1,1
212,5,1,1,1,1
212,6,2,4,3,1
212,7,999,999,999,999
212,8,1,4,1,2
212,9,1,1,1,1
212,10,2,6,1,1
212,11,1,1,2,1
212,12,999,999,999,999
212,13,1,1,1,1
212,14,1,3,2,1
212,15,1,1,3,1
212,16,1,1,2,1
212,17,1,1,1,1
212,18,1,1,1,2
213,1,999,999,999,999
213,2,1,1,1,1
213,3,999,999,999,999
213,4,1,1,1,1
213,5,1,1,1,2
213,6,1,1,1,1
213,7,1,1,1,1
213,8,1,1,1,1
213,9,1,1,1,1
213,10,1,1,1,1
213,11,1,1,1,2
213,12,1,1,1,1
213,13,1,1,1,1
213,14,1,1,2,1
213,15,999,999,999,999
213,16,999,999,999,999
213,17,999,999,999,999
213,18,1,1,1,1
214,1,2,3,2,2
214,2,1,1,1,1
214,3,1,1,2,4
214,4,2,2,4,8
214,5,999,999,999,999
214,6,2,2,2,3
214,7,999,999,999,999
214,8,1,2,2,3
214,9,1,2,5,2
214,10,4,6,1,5
214,11,2,2,2,3
214,12,1,2,2,2
214,13,2,1,2,2
214,14,3,3,2,2
214,15,999,999,999,999
214,16,1,1,3,2
214,17,1,2,1,3
214,18,1,2,1,2
215,1,1,1,1,1
215,2,1,1,1,1
215,3,1,1,1,1
215,4,1,1,4,1
215,5,1,1,1,1
215,6,1,1,1,1
215,7,1,1,1,1
215,8,4,3,1,2
215,9,1,1,1,1
215,10,1,6,1,1
215,11,5,1,1,1
215,12,1,3,1,4
215,13,1,1,1,1
215,14,1,1,1,1
215,15,1,6,1,1
215,16,999,999,999,999
215,17,1,1,2,1
215,18,1,1,1,1
216,1,1,1,1,1
216,2,1,1,1,1
216,3,1,1,1,1
216,4,1,4,1,1
216,5,1,1,1,1
216,6,1,1,1,1
216,7,999,999,999,999
216,8,1,1,1,1
216,9,1,1,1,1
216,10,1,1,1,1
216,11,999,999,999,999
216,12,1,2,1,1
216,13,1,1,1,1
216,14,1,1,1,1
216,15,1,1,2,1
216,16,999,999,999,999
216,17,1,1,1,1
216,18,1,1,1,1
217,1,1,1,1,1
217,2,999,999,999,999
217,3,1,1,1,1
217,4,1,1,1,1
217,5,999,999,999,999
217,6,1,1,1,1
217,7,1,1,1,1
217,8,1,1,1,1
217,9,1,1,1,1
217,10,1,1,1,3
217,11,1,1,1,1
217,12,1,1,1,3
217,13,1,1,1,1
217,14,5,1,1,1
217,15,1,1,1,1
217,16,1,1,1,1
217,17,1,1,1,1
217,18,1,1,1,1
218,1,1,1,1,1
218,2,1,1,1,1
218,3,1,1,1,1
218,4,1,1,1,1
218,5,1,1,2,1
218,6,1,1,1,1
218,7,1,1,1,1
218,8,1,1,1,1
218,9,1,1,1,1
218,10,5,3,1,4
218,11,1,1,1,1
218,12,1,1,3,4
218,13,1,1,1,1
218,14,1,1,1,1
218,15,1,1,1,1
218,16,1,1,1,1
218,17,1,1,1,1
218,18,1,1,1,1
219,1,1,6,1,1
219,2,1,4,1,1
219,3,1,1,1,1
219,4,1,1,1,1
219,5,1,1,1,1
219,6,1,1,1,1
219,7,1,1,1,1
219,8,1,1,1,1
219,9,1,2,1,1
219,10,1,1,1,1
219,11,1,1,1,1
219,12,1,1,1,1
219,13,1,1,1,1
219,14,1,1,1,1
219,15,1,1,1,1
219,16,1,1,1,1
219,17,1,1,1,1
219,18,1,1,1,1
220,1,1,1,1,1
220,2,1,1,1,1
220,3,1,1,1,1
220,4,4,6,1,1
220,5,999,999,999,999
220,6,1,1,1,5
220,7,999,999,999,999
220,8,1,3,1,2
220,9,1,1,1,1
220,10,1,1,1,1
220,11,1,2,1,1
220,12,1,1,1,5
220,13,1,1,1,1
220,14,1,1,1,1
220,15,1,1,1,1
220,16,1,1,1,1
220,17,1,1,1,1
220,18,1,2,1,1
221,1,999,999,999,999
221,2,999,999,999,999
221,3,999,999,999,999
221,4,1,1,1,1
221,5,1,1,1,1
221,6,1,1,1,1
221,7,1,1,1,1
221,8,1,1,1,1
221,9,1,1,1,1
221,10,1,1,1,1
221,11,1,1,1,1
221,12,1,1,1,1
221,13,1,1,1,1
221,14,1,1,1,1
221,15,1,1,1,1
221,16,1,1,1,1
221,17,1,1,1,5
221,18,1,1,1,1
223,1,2,4,4,5
223,2,1,2,1,2
223,3,1,2,1,2
223,4,1,1,1,1
223,5,1,1,1,1
223,6,2,1,1,2
223,7,999,999,999,999
223,8,1,2,1,1
223,9,1,1,1,2
223,10,1,1,1,4
223,11,1,2,1,1
223,12,1,1,1,1
223,13,999,999,999,999
223,14,1,2,1,2
223,15,1,1,1,3
223,16,1,1,1,1
223,17,1,1,1,1
223,18,1,1,1,3
224,1,999,999,999,999
224,2,1,1,1,1
224,3,1,1,1,2
224,4,1,1,1,1
224,5,1,1,1,1
224,6,1,1,1,1
224,7,999,999,999,999
224,8,1,1,1,1
224,9,1,2,8,1
224,10,1,3,1,4
224,11,1,1,1,1
224,12,1,1,1,2
224,13,1,6,4,1
224,14,2,2,1,1
224,15,999,999,999,999
224,16,999,999,999,999
224,17,1,1,1,2
224,18,1,1,1,1
225,1,999,999,999,999
225,2,1,1,1,3
225,3,3,2,2,6
225,4,2,1,2,7
225,5,1,1,1,1
225,6,1,4,2,6
225,7,1,5,2,4
225,8,1,1,8,2
225,9,999,999,999,999
225,10,7,6,5,7
225,11,3,2,5,9
225,12,1,1,1,1
225,13,2,2,2,2
225,14,1,1,2,5
225,15,999,999,999,999
225,16,3,6,1,7
225,17,2,6,1,7
225,18,4,8,5,6
226,1,2,1,1,8
226,2,1,1,1,1
226,3,1,1,3,1
226,4,1,1,1,1
226,5,999,999,999,999
226,6,1,1,1,1
226,7,1,1,1,1
226,8,1,1,1,1
226,9,999,999,999,999
226,10,999,999,999,999
226,11,1,1,5,4
226,12,1,1,1,1
226,13,1,1,1,1
226,14,999,999,999,999
226,15,1,1,1,1
226,16,1,1,1,1
226,17,999,999,999,999
226,18,1,1,1,1
227,1,1,1,1,1
227,2,1,1,1,1
227,3,1,1,1,1
227,4,1,1,1,1
227,5,1,1,1,1
227,6,1,1,1,1
227,7,1,1,1,1
227,8,1,1,1,1
227,9,999,999,999,999
227,10,999,999,999,999
227,11,1,1,1,1
227,12,1,1,1,1
227,13,1,1,1,1
227,14,1,1,1,1
227,15,1,1,1,1
227,16,1,1,1,1
227,17,1,2,1,1
227,18,1,1,1,1
228,1,1,2,1,1
228,2,3,2,3,1
228,3,1,1,1,2
228,4,2,1,3,2
228,5,1,1,1,3
228,6,1,2,1,6
228,7,1,1,1,2
228,8,2,1,1,2
228,9,1,2,5,2
228,10,1,2,2,1
228,11,2,1,2,2
228,12,1,1,3,1
228,13,2,1,3,2
228,14,1,1,1,1
228,15,1,1,1,2
228,16,1,2,1,1
228,17,2,1,1,1
228,18,2,1,1,1
229,1,1,1,1,1
229,2,999,999,999,999
229,3,1,1,1,1
229,4,1,1,1,1
229,5,1,1,1,1
229,6,6,1,1,1
229,7,1,1,1,1
229,8,1,1,1,1
229,9,999,999,999,999
229,10,1,1,1,1
229,11,1,1,1,1
229,12,1,1,1,1
229,13,1,1,1,1
229,14,1,1,1,1
229,15,1,1,1,1
229,16,1,1,1,1
229,17,1,1,1,1
229,18,1,1,1,1
230,1,1,2,1,1
230,2,999,999,999,999
230,3,1,1,1,1
230,4,1,1,1,1
230,5,1,1,1,1
230,6,999,999,999,999
230,7,1,1,1,1
230,8,1,1,1,1
230,9,1,1,1,1
230,10,1,1,1,1
230,11,1,1,1,1
230,12,1,3,1,2
230,13,999,999,999,999
230,14,1,2,1,1
230,15,1,1,1,1
230,16,1,1,1,2
230,17,1,1,1,1
230,18,1,1,1,1
231,1,1,1,1,1
231,2,1,1,1,1
231,3,1,1,1,1
231,4,1,1,1,1
231,5,2,4,1,2
231,6,1,1,1,1
231,7,1,1,1,1
231,8,1,1,1,1
231,9,1,1,1,1
231,10,1,1,1,1
231,11,1,2,1,1
231,12,999,999,999,999
231,13,1,1,1,1
231,14,1,1,1,1
231,15,1,1,1,1
231,16,999,999,999,999
231,17,1,1,1,1
231,18,2,1,1,1
232,1,1,4,1,1
232,2,1,3,1,1
232,3,1,1,1,1
232,4,1,1,1,1
232,5,1,1,1,1
232,6,1,1,1,1
232,7,1,1,1,1
232,8,5,3,1,4
232,9,1,1,1,1
232,10,1,1,1,1
232,11,2,1,1,1
232,12,1,1,1,1
232,13,1,8,1,1
232,14,1,1,1,1
232,15,1,1,1,1
232,16,1,1,1,1
232,17,1,1,1,1
232,18,1,1,1,1
233,1,2,3,1,2
233,2,2,3,1,2
233,3,1,1,1,1
233,4,1,1,1,1
233,5,999,999,999,999
233,6,1,1,1,4
233,7,1,1,2,1
233,8,1,1,1,1
233,9,3,1,2,2
233,10,1,6,2,5
233,11,1,1,1,1
233,12,1,1,1,1
233,13,1,1,1,3
233,14,1,1,1,1
233,15,1,1,1,1
233,16,1,1,1,2
233,17,1,3,2,1
233,18,1,1,1,1
235,1,1,1,1,1
235,2,1,1,1,1
235,3,1,7,8,9
235,4,7,7,5,1
235,5,1,1,1,1
235,6,999,999,999,999
235,7,7,1,1,7
235,8,1,1,3,1
235,9,999,999,999,999
235,10,7,1,6,7
235,11,999,999,999,999
235,12,1,5,4,1
235,13,7,1,7,6
235,14,6,1,6,1
